DAUID,PRUID,Province,x,y,Population
24220089,QC,Quebec,-71.6161116781153,46.839646079732,1047
24220090,QC,Quebec,-71.549338169401,46.9206746508349,818
24220091,QC,Quebec,-71.5719984390617,46.9130722775614,404
24220092,QC,Quebec,-71.5478842612075,46.916212373153,459
24220093,QC,Quebec,-71.5479281058704,46.8840823205339,1325
24220094,QC,Quebec,-71.6214391606651,46.8832940485453,1200
24230001,QC,Quebec,-71.2246007035976,46.9325868415532,813
24230002,QC,Quebec,-71.201715481513,46.9214143573553,679
24230003,QC,Quebec,-71.2035354469013,46.9182586501334,556
24230004,QC,Quebec,-71.2059337512789,46.9165664539164,670
24230005,QC,Quebec,-71.1968997659571,46.9133043876405,1084
24230006,QC,Quebec,-71.1992594062418,46.9103940315696,503
24230007,QC,Quebec,-71.2034160009076,46.9091673785537,1607
24230008,QC,Quebec,-71.1965164646183,46.9057926565829,557
24230009,QC,Quebec,-71.1928661242796,46.9037944892167,381
24230010,QC,Quebec,-71.1971901061143,46.9021844441076,493
24230011,QC,Quebec,-71.1928690846338,46.9005862633474,433
24230012,QC,Quebec,-71.1953385622965,46.8981674654581,523
24230013,QC,Quebec,-71.2001917464208,46.8962446789871,500
24230014,QC,Quebec,-71.2025372483365,46.8951241459597,437
24230015,QC,Quebec,-71.2065094418876,46.8940495095758,431
24230016,QC,Quebec,-71.2040791780995,46.8903834131481,321
24230017,QC,Quebec,-71.2080731272061,46.8900909125023,401
24230018,QC,Quebec,-71.2059642973984,46.8866314649992,296
24230019,QC,Quebec,-71.2027222571216,46.8869745761846,359
24230020,QC,Quebec,-71.2119023055038,46.8849930632274,523
24230021,QC,Quebec,-71.2157527863567,46.8884255852665,461
24230022,QC,Quebec,-71.2186619437533,46.8863393195185,427
24230023,QC,Quebec,-71.22234107613,46.8852779376563,553
24230024,QC,Quebec,-71.2193429026974,46.8823129293076,433
24230025,QC,Quebec,-71.2221991495404,46.8794908275346,581
24230026,QC,Quebec,-71.2163877319144,46.8765730281978,328
24230028,QC,Quebec,-71.2212929552594,46.8694072181607,2018
24230029,QC,Quebec,-71.2221812961302,46.8650109472931,882
24230030,QC,Quebec,-71.2163339099498,46.8562492598962,491
24230031,QC,Quebec,-71.2127749937745,46.8591721880437,639
24230032,QC,Quebec,-71.2104504601745,46.8574869595219,444
24230033,QC,Quebec,-71.2054005961276,46.8582401871727,773
24230034,QC,Quebec,-71.2104496191016,46.8542552835765,674
24230035,QC,Quebec,-71.2057302047029,46.8541738079017,402
24230036,QC,Quebec,-71.2079046403321,46.8507546613617,524
24230037,QC,Quebec,-71.203250287929,46.85204360463,695
24230038,QC,Quebec,-71.1930535295102,46.8546603372683,574
24230039,QC,Quebec,-71.1945347683591,46.8569179811392,409
24230040,QC,Quebec,-71.189247206968,46.8576066244379,556
24230041,QC,Quebec,-71.1867379408482,46.8614000789827,477
24230042,QC,Quebec,-71.1903101142475,46.8622554619401,493
24230043,QC,Quebec,-71.1912641790364,46.8652706371814,561
24230044,QC,Quebec,-71.1933677033369,46.8633143250672,641
24230045,QC,Quebec,-71.1967887558822,46.8643919642118,280
24230046,QC,Quebec,-71.1978673544817,46.8599189287202,446
24230047,QC,Quebec,-71.2038936889821,46.8659494500372,426
24230048,QC,Quebec,-71.1990262248586,46.8682853560136,518
24230049,QC,Quebec,-71.1962375553007,46.8689993951832,349
24230050,QC,Quebec,-71.1941086728628,46.8698271289501,413
24230051,QC,Quebec,-71.1917580985541,46.869529099175,469
24230052,QC,Quebec,-71.1875347748724,46.8670105818282,571
24230053,QC,Quebec,-71.1839283821172,46.8683922386652,848
24230054,QC,Quebec,-71.1856540880024,46.873568206062,307
24230055,QC,Quebec,-71.1824112299061,46.8730606497995,368
24230056,QC,Quebec,-71.1896393662198,46.8744520608067,343
24230057,QC,Quebec,-71.1774894140798,46.8744025657129,332
24230058,QC,Quebec,-71.1777941868222,46.871717049319,588
24230059,QC,Quebec,-71.1775843704248,46.8694378900866,493
24230060,QC,Quebec,-71.1737145554306,46.8691248086261,676
24230061,QC,Quebec,-71.1766274655652,46.8667811812562,396
24230062,QC,Quebec,-71.1744525564344,46.8639580439373,332
24230063,QC,Quebec,-71.1786966748167,46.8643153388341,321
24230064,QC,Quebec,-71.1778508366603,46.8605468861422,442
24230065,QC,Quebec,-71.1704504729949,46.8619893031082,1376
24230066,QC,Quebec,-71.2078896942137,46.847494020639,341
24230067,QC,Quebec,-71.1898686346062,46.8534513642439,1018
24230068,QC,Quebec,-71.1832763400655,46.859224405379,518
24230069,QC,Quebec,-71.182130858853,46.8631795675008,609
24230070,QC,Quebec,-71.1527796699453,46.8807788693755,452
24230071,QC,Quebec,-71.1575249143097,46.8772327127949,412
24230072,QC,Quebec,-71.1585755215431,46.8750802801803,365
24230073,QC,Quebec,-71.1610539531281,46.8732618950737,462
24230074,QC,Quebec,-71.1618037295934,46.8756449429876,434
24230075,QC,Quebec,-71.1641878064131,46.8776498755115,597
24230076,QC,Quebec,-71.1688848224735,46.8694532678683,2549
24230077,QC,Quebec,-71.1702665380843,46.8792074127758,759
24230078,QC,Quebec,-71.1657275090822,46.880888410035,606
24230079,QC,Quebec,-71.1665396382497,46.8838502341632,414
24230080,QC,Quebec,-71.1622388255252,46.8844402667796,554
24230081,QC,Quebec,-71.1632246255174,46.8871495552348,637
24230082,QC,Quebec,-71.1676250095666,46.8866814155453,364
24230083,QC,Quebec,-71.1664569059049,46.8907844123714,422
24230084,QC,Quebec,-71.1680665943543,46.8909330167149,411
24230085,QC,Quebec,-71.1722546415334,46.8923834066154,425
24230086,QC,Quebec,-71.1679263283798,46.8954207638417,424
24230087,QC,Quebec,-71.1713531188045,46.8963487283196,545
24230088,QC,Quebec,-71.1795031565019,46.9009240778556,872
24230089,QC,Quebec,-71.190439583937,46.9140336993836,645
24230090,QC,Quebec,-71.1930049526749,46.894386833324,777
24230091,QC,Quebec,-71.1966251464585,46.8917209057963,449
24230092,QC,Quebec,-71.1998649768811,46.8921409791184,568
24230093,QC,Quebec,-71.196846057292,46.8886215909244,534
24230094,QC,Quebec,-71.1939924780983,46.8872069374041,584
24230095,QC,Quebec,-71.1933140092837,46.8843274242144,550
24230096,QC,Quebec,-71.1967117765516,46.883745548463,491
24230097,QC,Quebec,-71.2002787230265,46.8834315489015,436
24230098,QC,Quebec,-71.2010913126725,46.8808877458391,313
24230099,QC,Quebec,-71.189836451881,46.88447209352,327
24230100,QC,Quebec,-71.1878566163383,46.8889197846086,860
24230101,QC,Quebec,-71.1715299689974,46.8837047954099,437
24230102,QC,Quebec,-71.1715178059387,46.8882585943599,400
24230103,QC,Quebec,-71.1634290953716,46.8929599724357,286
24230104,QC,Quebec,-71.1573181221134,46.8872763551905,354
24230105,QC,Quebec,-71.1542405667501,46.8884001574969,557
24230106,QC,Quebec,-71.1542847762998,46.8840656704273,447
24230107,QC,Quebec,-71.1548825674502,46.8919013218621,535
24230108,QC,Quebec,-71.1575672077456,46.8827910404419,570
24230109,QC,Quebec,-71.1608045349055,46.8801771521839,479
24230110,QC,Quebec,-71.2124800292625,46.8475827884062,453
24230111,QC,Quebec,-71.2130387171269,46.8496871826287,459
24230112,QC,Quebec,-71.2152520515664,46.8496962152617,440
24230113,QC,Quebec,-71.2129349593405,46.8522318491232,470
24230115,QC,Quebec,-71.2163046711672,46.8434623391093,747
24230116,QC,Quebec,-71.2157464356917,46.8408916281343,352
24230117,QC,Quebec,-71.216709013836,46.8401747221981,369
24230118,QC,Quebec,-71.2167064818046,46.8385046119312,449
24230119,QC,Quebec,-71.2193128937824,46.8400093799759,485
24230120,QC,Quebec,-71.2186819591414,46.837145423693,355
24230121,QC,Quebec,-71.2214423873596,46.8364638626756,527
24230122,QC,Quebec,-71.2195574012205,46.835407589833,443
24230123,QC,Quebec,-71.2186027188187,46.8329770784077,395
24230124,QC,Quebec,-71.2243593953562,46.8357656477781,468
24230125,QC,Quebec,-71.2263728274177,46.8332038823779,538
24230126,QC,Quebec,-71.2295306351073,46.8358425204195,661
24230127,QC,Quebec,-71.2316605653,46.8328793184394,609
24230128,QC,Quebec,-71.2329241408431,46.8312111288885,546
24230129,QC,Quebec,-71.2363715701644,46.8328548344417,573
24230130,QC,Quebec,-71.2385969245129,46.8307512479238,470
24230131,QC,Quebec,-71.2376516031346,46.8295213678443,401
24230132,QC,Quebec,-71.2387793267978,46.8277584695464,370
24230133,QC,Quebec,-71.2375191861602,46.8269615422786,335
24230134,QC,Quebec,-71.236215434831,46.8255582317461,406
24230135,QC,Quebec,-71.2333829636492,46.8260579886356,486
24230136,QC,Quebec,-71.2315814937546,46.8271254269102,415
24230137,QC,Quebec,-71.2306923254949,46.8253673753037,488
24230138,QC,Quebec,-71.2285254711824,46.8266148387581,465
24230139,QC,Quebec,-71.2281065954465,46.8245684160649,394
24230140,QC,Quebec,-71.2260571896621,46.8239373092672,482
24230141,QC,Quebec,-71.2244733348322,46.824907567408,498
24230142,QC,Quebec,-71.2253157515066,46.8266789033984,487
24230143,QC,Quebec,-71.2233714190122,46.8264310790088,755
24230144,QC,Quebec,-71.2272368521413,46.8281232913013,517
24230145,QC,Quebec,-71.2296711245577,46.8289480402995,506
24230146,QC,Quebec,-71.2308205783141,46.8298015527582,448
24230147,QC,Quebec,-71.2339239275357,46.8288381194118,628
24230148,QC,Quebec,-71.2226917598616,46.8233272668067,540
24230149,QC,Quebec,-71.2143194808991,46.8385223843062,910
24230150,QC,Quebec,-71.2218768153005,46.8226484463788,468
24230151,QC,Quebec,-71.2231595897362,46.821281299468,526
24230152,QC,Quebec,-71.2240573355093,46.8179784025005,641
24230153,QC,Quebec,-71.2213425146073,46.8168307329606,477
24230154,QC,Quebec,-71.2232867934139,46.8156598081072,487
24230155,QC,Quebec,-71.2212490620027,46.8145071092459,741
24230158,QC,Quebec,-71.227804193653,46.8136533552913,445
24230159,QC,Quebec,-71.2296430346872,46.8148842092336,772
24230160,QC,Quebec,-71.2301711529391,46.8132003712775,523
24230161,QC,Quebec,-71.2291446450593,46.8111290143646,693
24230162,QC,Quebec,-71.2323639142577,46.8120627169436,581
24230163,QC,Quebec,-71.2329962343409,46.8098064715746,493
24230164,QC,Quebec,-71.2346784910185,46.8095769612002,482
24230165,QC,Quebec,-71.2318453428984,46.8078615274937,799
24230166,QC,Quebec,-71.2313549095026,46.809403058062,699
24230167,QC,Quebec,-71.2316822606699,46.8055261252712,448
24230168,QC,Quebec,-71.2271532736242,46.8080247229218,844
24230169,QC,Quebec,-71.2248334834856,46.8076358599546,664
24230170,QC,Quebec,-71.2253938548017,46.809139113425,471
24230171,QC,Quebec,-71.2235395095551,46.8096568975307,522
24230172,QC,Quebec,-71.2235463204072,46.810902414157,459
24230173,QC,Quebec,-71.2268290062422,46.8109681782808,774
24230174,QC,Quebec,-71.2218165234863,46.8109841776748,468
24230175,QC,Quebec,-71.220152812445,46.8105440078502,587
24230176,QC,Quebec,-71.2202004748143,46.8093917285919,545
24230177,QC,Quebec,-71.2210794175379,46.8080288013698,801
24230178,QC,Quebec,-71.2248712874278,46.8059309662366,474
24230179,QC,Quebec,-71.2227745955302,46.8042430512502,745
24230180,QC,Quebec,-71.2257245374601,46.8036129694434,477
24230181,QC,Quebec,-71.2190719179394,46.8036831283644,550
24230182,QC,Quebec,-71.2208024929185,46.8050060284927,623
24230183,QC,Quebec,-71.2186811445808,46.8068735847864,609
24230185,QC,Quebec,-71.2248217302881,46.8017790061649,462
24230188,QC,Quebec,-71.2288446759471,46.8010984490116,357
24230189,QC,Quebec,-71.2273433859845,46.8025635835774,412
24230190,QC,Quebec,-71.2297685702624,46.8034225972412,684
24230191,QC,Quebec,-71.2280040994228,46.8048128337957,818
24230192,QC,Quebec,-71.2325390464584,46.8031078814455,612
24230193,QC,Quebec,-71.2321865363114,46.8018121967961,527
24230194,QC,Quebec,-71.2345427434538,46.8016042451698,412
24230195,QC,Quebec,-71.2353691431799,46.7997893914773,377
24230196,QC,Quebec,-71.2371112559233,46.8010484116966,453
24230197,QC,Quebec,-71.2391376226202,46.8000742892434,446
24230198,QC,Quebec,-71.2407794790073,46.801576761816,711
24230199,QC,Quebec,-71.2415982438904,46.7987854978436,610
24230200,QC,Quebec,-71.2436763113103,46.8005754376213,397
24230201,QC,Quebec,-71.2442761145518,46.7989830982997,480
24230202,QC,Quebec,-71.2483895830844,46.7992876702097,491
24230203,QC,Quebec,-71.2476438094876,46.7967739436709,451
24230204,QC,Quebec,-71.2519304267813,46.7976663826896,1120
24230206,QC,Quebec,-71.2507056626524,46.7950399648645,1094
24230208,QC,Quebec,-71.2517965698925,46.7922577000225,532
24230209,QC,Quebec,-71.2475386064517,46.7907781775907,562
24230210,QC,Quebec,-71.2517320020509,46.7886739983877,479
24230211,QC,Quebec,-71.253765786892,46.7907937479849,365
24230212,QC,Quebec,-71.2573001118842,46.7901574233882,1015
24230215,QC,Quebec,-71.2615696153905,46.7881745144484,1293
24230216,QC,Quebec,-71.2644680810845,46.7867992188012,590
24230217,QC,Quebec,-71.2664219876809,46.7858789950713,640
24230218,QC,Quebec,-71.2693744876314,46.7789708638642,2110
24230219,QC,Quebec,-71.2594857678201,46.780103920417,652
24230220,QC,Quebec,-71.2536881188982,46.7799692444515,538
24230221,QC,Quebec,-71.2559380380847,46.7763669316662,536
24230222,QC,Quebec,-71.2486270450688,46.7760065912255,637
24230223,QC,Quebec,-71.2585390162688,46.7676575696042,432
24230224,QC,Quebec,-71.257084128549,46.7707807348613,622
24230225,QC,Quebec,-71.2597453707981,46.7745254505851,461
24230226,QC,Quebec,-71.2641820431395,46.7724709806297,473
24230227,QC,Quebec,-71.2696507841826,46.7736441959907,757
24230228,QC,Quebec,-71.265322557522,46.7767927346142,414
24230229,QC,Quebec,-71.2775271869481,46.7708010919257,964
24230230,QC,Quebec,-71.2718856741869,46.7685872873503,461
24230231,QC,Quebec,-71.2733659360602,46.7645555104612,587
24230232,QC,Quebec,-71.268562786895,46.7661764195873,447
24230233,QC,Quebec,-71.272954991549,46.7622185683837,564
24230234,QC,Quebec,-71.268546547101,46.7603281627182,280
24230235,QC,Quebec,-71.277018869118,46.760445311409,470
24230236,QC,Quebec,-71.2795480195738,46.757499883492,315
24230237,QC,Quebec,-71.2837888684052,46.7611728269756,473
24230238,QC,Quebec,-71.2857389074993,46.7570093482811,414
24230239,QC,Quebec,-71.2891816944919,46.7587786402285,567
24230240,QC,Quebec,-71.2910270075768,46.7594075292052,563
24230241,QC,Quebec,-71.2881529274039,46.7614167732897,391
24230242,QC,Quebec,-71.293565608871,46.7614795004428,495
24230243,QC,Quebec,-71.2881184040728,46.7642085356279,404
24230246,QC,Quebec,-71.2914186645279,46.7704214281749,1272
24230247,QC,Quebec,-71.2881628594327,46.7735142792329,129
24230248,QC,Quebec,-71.2935473221728,46.7758890606341,698
24230249,QC,Quebec,-71.2852580124926,46.7774946715607,1286
24230250,QC,Quebec,-71.2919551192941,46.7819181673722,1492
24230251,QC,Quebec,-71.2885670357335,46.7825278860589,626
24230252,QC,Quebec,-71.2914883187103,46.7864390197263,607
24230253,QC,Quebec,-71.2850828859442,46.7860441983901,826
24230254,QC,Quebec,-71.2866177966698,46.7898382649909,384
24230255,QC,Quebec,-71.2835864488116,46.7885700024154,432
24230259,QC,Quebec,-71.2779866935885,46.7875676274402,746
24230260,QC,Quebec,-71.2718902050106,46.7900695711881,1120
24230261,QC,Quebec,-71.2690102606659,46.791398892138,461
24230262,QC,Quebec,-71.2674703955998,46.7929609894621,614
24230263,QC,Quebec,-71.2619239798373,46.7947888071425,843
24230264,QC,Quebec,-71.2586618214939,46.7939170748362,740
24230265,QC,Quebec,-71.2560174524263,46.792702170779,308
24230266,QC,Quebec,-71.2546206000665,46.7948008501656,474
24230267,QC,Quebec,-71.2554413684283,46.8057702452366,759
24230270,QC,Quebec,-71.2656100054085,46.8098814300247,1143
24230271,QC,Quebec,-71.2658703668803,46.81159837979,360
24230272,QC,Quebec,-71.2631283556635,46.8140633565579,439
24230273,QC,Quebec,-71.2597344551881,46.8124088104081,765
24230274,QC,Quebec,-71.2560443369367,46.8114622603932,472
24230275,QC,Quebec,-71.2531133746372,46.8124954660253,903
24230276,QC,Quebec,-71.2527677759854,46.8089616742276,408
24230277,QC,Quebec,-71.2469074420272,46.8069458992265,839
24230278,QC,Quebec,-71.2460931319737,46.8073616636213,607
24230279,QC,Quebec,-71.2431060067264,46.8092833572079,477
24230280,QC,Quebec,-71.2424506899412,46.8073858256999,496
24230281,QC,Quebec,-71.2407201139067,46.8086484064138,473
24230282,QC,Quebec,-71.2382030528721,46.8095811275021,533
24230283,QC,Quebec,-71.239893553087,46.8105701929354,508
24230284,QC,Quebec,-71.2364631765232,46.8111608645581,575
24230285,QC,Quebec,-71.2351508728111,46.8121518440137,526
24230286,QC,Quebec,-71.2385515869342,46.8129579637631,407
24230287,QC,Quebec,-71.2365248072244,46.8141252929055,504
24230288,QC,Quebec,-71.2397956996821,46.8140151776911,459
24230289,QC,Quebec,-71.2422261847776,46.8139582939159,683
24230290,QC,Quebec,-71.2414137990746,46.8119416967769,663
24230291,QC,Quebec,-71.2444736441081,46.8110984322365,583
24230292,QC,Quebec,-71.2556478710562,46.8147176748615,571
24230293,QC,Quebec,-71.2576373674644,46.8163107105849,520
24230294,QC,Quebec,-71.2581479016815,46.8182132797729,483
24230295,QC,Quebec,-71.2622932154064,46.8182908483007,403
24230296,QC,Quebec,-71.259643782698,46.8199805763356,1088
24230297,QC,Quebec,-71.2622858604037,46.8214500272717,629
24230298,QC,Quebec,-71.2643931129812,46.8213130454298,334
24230299,QC,Quebec,-71.2649497496716,46.8198058011982,576
24230300,QC,Quebec,-71.2665517027396,46.8180577513031,434
24230301,QC,Quebec,-71.2623419242295,46.8164015824168,435
24230302,QC,Quebec,-71.2662582736658,46.8262069788531,494
24230303,QC,Quebec,-71.2671456500389,46.823798223037,418
24230304,QC,Quebec,-71.2638979155132,46.8248393063309,403
24230305,QC,Quebec,-71.2608984733809,46.8233403391905,487
24230306,QC,Quebec,-71.255932923464,46.8194432273828,494
24230310,QC,Quebec,-71.2416620569279,46.8229248205411,515
24230311,QC,Quebec,-71.2439569383508,46.8254903388602,619
24230312,QC,Quebec,-71.2423045208468,46.8267786726034,641
24230313,QC,Quebec,-71.2403632377809,46.8271358529682,361
24230314,QC,Quebec,-71.24273377155,46.8291597632089,406
24230315,QC,Quebec,-71.2411191863074,46.8307883435776,482
24230316,QC,Quebec,-71.2397555307831,46.833729236222,457
24230317,QC,Quebec,-71.2419394828448,46.8343707358451,501
24230318,QC,Quebec,-71.2385572749607,46.8363659368507,510
24230319,QC,Quebec,-71.2427411649167,46.837466891582,469
24230320,QC,Quebec,-71.241476423837,46.8395926438192,590
24230321,QC,Quebec,-71.2453689189596,46.8401090539747,472
24230322,QC,Quebec,-71.2436953362136,46.8420003380837,303
24230323,QC,Quebec,-71.2400450760967,46.8434388385092,489
24230324,QC,Quebec,-71.2397036089216,46.8413200790323,360
24230325,QC,Quebec,-71.2377462429564,46.8417758629488,486
24230326,QC,Quebec,-71.2375645280936,46.8394413613767,467
24230327,QC,Quebec,-71.2363299705156,46.8403297429057,677
24230328,QC,Quebec,-71.2316410923018,46.8387976072961,526
24230329,QC,Quebec,-71.2366198676845,46.8356490476564,648
24230330,QC,Quebec,-71.2298708522715,46.8417471043963,578
24230331,QC,Quebec,-71.2307422105505,46.8435667879329,480
24230335,QC,Quebec,-71.2340241408047,46.8455895677073,523
24230336,QC,Quebec,-71.2346259174068,46.8437235641196,425
24230337,QC,Quebec,-71.2423970981749,46.845282380629,685
24230338,QC,Quebec,-71.240564821908,46.8464650528834,364
24230339,QC,Quebec,-71.2449669507724,46.8473802539029,429
24230340,QC,Quebec,-71.2481051318137,46.8486413283932,367
24230341,QC,Quebec,-71.2502603713391,46.8469909641862,402
24230342,QC,Quebec,-71.2540554125291,46.8483227039901,422
24230343,QC,Quebec,-71.2497170372738,46.8501378158091,615
24230344,QC,Quebec,-71.252284138607,46.8518480857944,466
24230345,QC,Quebec,-71.2582023108033,46.851781931599,624
